fec_committee_id,AMNDT_IND,RPT_YR,RPT_TP,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,vendor_name,vendor_city,vendor_state,vendor_zip,expenditure_dt,expenditure_amt,TRANSACTION_PGI,purpose,CATEGORY,category_desc,MEMO_CD,MEMO_TEXT,ENTITY_TP,sub_id,FILE_NUM,tran_id,BACK_REF_TRAN_ID,election_cycle
C00042366,N,2025,M3,202503209754307122,21B,F3X,SB,HYATT REGENCY PHOENIX,PHOENIX,AZ,85004,2025-01-29,1087.74,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223568,1881864,SB21B-268548-30000,SB21B-268548,2026
C00042366,N,2025,M3,202503209754307122,21B,F3X,SB,YELLOW CAB COMPANY PHOENIX,PHOENIX,AZ,85034,2025-01-27,21.25,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223569,1881864,SB21B-268548-40000,SB21B-268548,2026
C00042366,N,2025,M3,202503209754307123,21B,F3X,SB,UNITED AIRLINES UATP,WOOD DALE,IL,60191,2025-01-13,565.41,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223570,1881864,SB21B-268548-50000,SB21B-268548,2026
C00042366,N,2025,M3,202503209754307123,21B,F3X,SB,"BORKENHAGEN, RYAN",WASHINGTON,DC,20002,2025-02-07,120.0,nan,TRAVEL PER DIEM,nan,nan,nan,nan,IND,4032420251181223571,1881864,SB21B-268549,nan,2026
C00042366,N,2025,M3,202503209754307123,21B,F3X,SB,"STRONG-GRINSELL, TOM",WASHINGTON,DC,20002,2025-02-07,2328.33,nan,TRAVEL EXPENSES,nan,nan,nan,SEE ATTACHED MEMO ENTRY,IND,4032420251181223572,1881864,SB21B-268550,nan,2026
C00042366,N,2025,M3,202503209754307218,21B,F3X,SB,"TVEYES, INC.",FAIRFIELD,CT,06824,2025-01-02,925.0,nan,COMPUTER SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223856,1881864,SB21B-270411-110000,SB21B-270411,2026
C00042366,N,2025,M3,202503209754307218,21B,F3X,SB,SQUARESPACE,NEW YORK,NY,10014,2025-01-18,7.63,nan,COMPUTER SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223857,1881864,SB21B-270411-120000,SB21B-270411,2026
C00042366,N,2025,M3,202503209754307219,21B,F3X,SB,SQUARESPACE,NEW YORK,NY,10014,2025-01-18,7.63,nan,COMPUTER SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223858,1881864,SB21B-270411-130000,SB21B-270411,2026
C00042366,N,2025,M3,202503209754307219,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-27,650.0,nan,HEADQUARTERS ACCOUNT BUILDING MAINTENANCE,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223859,1881864,SB21B-270412,nan,2026
C00042366,N,2025,M3,202503209754307219,21B,F3X,SB,DAN KUGLERS DESIGN CENTER,ROCKVILLE,MD,20852,2025-01-14,650.0,nan,HEADQUARTERS ACCOUNT BUILDING MAINTENANCE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223860,1881864,SB21B-270412-20000,SB21B-270412,2026
C00042366,N,2025,M3,202503209754307220,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-27,35854.27,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223861,1881864,SB21B-270413,nan,2026
C00042366,N,2025,M3,202503209754307220,21B,F3X,SB,SCHNEIDER'S OF CAPITOL HILL,WASHINGTON,DC,20002,2025-01-10,238.08,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223862,1881864,SB21B-270413-10000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307220,21B,F3X,SB,YOTEL DC,WASHINGTON,DC,20001,2025-01-23,4385.2,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223863,1881864,SB21B-270413-20000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307221,21B,F3X,SB,THE DUCK & THE PEACH,WASHINGTON,DC,20003,2025-01-13,3093.75,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223864,1881864,SB21B-270413-30000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307197,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-27,20384.0,nan,HEADQUARTERS ACCOUNT RENT/OCCUPANCY,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223794,1881864,SB21B-270401,nan,2026
C00042366,N,2025,M3,202503209754307198,21B,F3X,SB,WE WORK,GOLETA,CA,93117,2025-01-02,20384.0,nan,HEADQUARTERS ACCOUNT RENT/OCCUPANCY,nan,nan,X,MEMO ENTRY,ORG,4032420251181223795,1881864,SB21B-270401-10000,SB21B-270401,2026
C00042366,N,2025,M3,202503209754307198,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-27,7805.08,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223796,1881864,SB21B-270402,nan,2026
C00042366,N,2025,M3,202503209754307198,21B,F3X,SB,GOOGLE,MOUNTAINVIEW,CA,94043,2025-01-01,103.39,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223797,1881864,SB21B-270402-10000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307199,21B,F3X,SB,GOOGLE,MOUNTAINVIEW,CA,94043,2025-01-01,228.96,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223798,1881864,SB21B-270402-20000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307199,21B,F3X,SB,GOOGLE,MOUNTAINVIEW,CA,94043,2025-01-01,2612.35,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223799,1881864,SB21B-270402-30000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307199,21B,F3X,SB,GOOGLE,MOUNTAINVIEW,CA,94043,2025-01-01,61.06,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223800,1881864,SB21B-270402-40000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307124,21B,F3X,SB,DELTA AIR LINES,ATLANTA,GA,30354,2025-01-09,141.41,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223573,1881864,SB21B-268550-10000,SB21B-268550,2026
C00042366,N,2025,M3,202503209754307221,21B,F3X,SB,THE HENRI,WASHINGTON,DC,20004,2025-01-08,1600.0,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223865,1881864,SB21B-270413-40000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307221,21B,F3X,SB,RIGGS HOTEL,WASHINGTON,DC,20040,2025-01-16,6000.0,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223866,1881864,SB21B-270413-50000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307222,21B,F3X,SB,RIGGS HOTEL,WASHINGTON,DC,20040,2025-01-27,13560.13,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223867,1881864,SB21B-270413-60000,SB21B-270413,2026
C00042366,N,2025,M3,202503209754307124,21B,F3X,SB,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,2025-01-13,60.98,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223574,1881864,SB21B-268550-20000,SB21B-268550,2026
C00042366,N,2025,M3,202503209754307124,21B,F3X,SB,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,2025-01-13,36.33,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223575,1881864,SB21B-268550-30000,SB21B-268550,2026
C00042366,N,2025,M3,202503209754307200,21B,F3X,SB,AMAZON.COM LLC,SEATTLE,WA,98101,2025-01-01,2680.63,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223801,1881864,SB21B-270402-50000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307200,21B,F3X,SB,"GITHUB, INC.",SAN FRANCISCO,CA,94107,2025-01-05,20.0,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223802,1881864,SB21B-270402-60000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307200,21B,F3X,SB,MICROSOFT CORPORATION,REDMOND,WA,98052,2025-01-09,142.3,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223803,1881864,SB21B-270402-70000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307201,21B,F3X,SB,EFAX CORPORATE,LOS ANGELES,CA,90017,2025-01-10,100.65,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223804,1881864,SB21B-270402-80000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307201,21B,F3X,SB,MICROSOFT CORPORATION,REDMOND,WA,98052,2025-01-12,156.46,nan,HEADQUARTERS ACCOUNT SOFTWARE,nan,nan,X,MEMO ENTRY,ORG,4032420251181223805,1881864,SB21B-270402-90000,SB21B-270402,2026
C00042366,N,2025,M3,202503209754307168,21B,F3X,SB,"BERGSTEIN, DAVID A.",WASHINGTON,DC,20002,2025-02-14,5238.24,nan,SALARY,nan,nan,nan,nan,IND,4032420251181223705,1881864,SB21B-269747,nan,2026
C00042366,N,2025,M3,202503209754307168,21B,F3X,SB,"SHERMAN, KELLY ANN",WASHINGTON,DC,20002,2025-02-14,2508.82,nan,SALARY,nan,nan,nan,nan,IND,4032420251181223706,1881864,SB21B-269779,nan,2026
C00042366,N,2025,M3,202503209754307168,21B,F3X,SB,"ADP, INC.",EL PASO,TX,79912,2025-02-14,41348.91,nan,RETIREMENT PLAN,nan,nan,nan,nan,ORG,4032420251181223707,1881864,SB21B-270313,nan,2026
C00042366,N,2025,M3,202503209754307169,21B,F3X,SB,"ADP, INC.",EL PASO,TX,79912,2025-02-14,121512.17,nan,PAYROLL TAXES,nan,nan,nan,nan,ORG,4032420251181223708,1881864,SB21B-270321,nan,2026
C00042366,N,2025,M3,202503209754307169,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-16,699.0,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223709,1881864,SB21B-270424,nan,2026
C00042366,N,2025,M3,202503209754307169,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-17,9.59,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223710,1881864,SB21B-269667,nan,2026
C00042366,N,2025,M3,202503209754307170,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-18,3.77,nan,HEADQUARTERS ACCOUNT CREDIT CARD FEES,nan,nan,nan,nan,ORG,4032420251181223711,1881864,SB21B-269553,nan,2026
C00042366,N,2025,M3,202503209754307170,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-18,716.01,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223712,1881864,SB21B-269665,nan,2026
C00042366,N,2025,M3,202503209754307170,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-18,208.0,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223713,1881864,SB21B-269666,nan,2026
C00042366,N,2025,M3,202503209754307171,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-18,26043.14,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223714,1881864,SB21B-269224,nan,2026
C00042366,N,2025,M3,202503209754307171,21B,F3X,SB,"MISSIONWIRED ANNE LEWIS STRATEGIES, LLC",BOSTON,MA,02110,2025-02-20,100000.0,nan,LIST RENTAL  HEADQUARTERS,nan,nan,nan,nan,ORG,4032420251181223715,1881864,SB21B-269947,nan,2026
C00042366,N,2025,M3,202503209754307171,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-20,41.3,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223716,1881864,SB21B-269660,nan,2026
C00042366,N,2025,M3,202503209754307172,21B,F3X,SB,DEMOCRACY ENGINE LLC,WASHINGTON,DC,20001,2025-02-20,242.4,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223717,1881864,SB21B-269281,nan,2026
C00042366,N,2025,M3,202503209754307172,21B,F3X,SB,DEMOCRACY ENGINE LLC,WASHINGTON,DC,20001,2025-02-20,200.0,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223718,1881864,SB21B-269282,nan,2026
C00042366,N,2025,M3,202503209754307172,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-20,1749.85,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223719,1881864,SB21B-269283,nan,2026
C00042366,N,2025,M3,202503209754307173,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-20,7369.7,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223720,1881864,SB21B-269226,nan,2026
C00042366,N,2025,M3,202503209754307173,21B,F3X,SB,"MISSIONWIRED ANNE LEWIS STRATEGIES, LLC",BOSTON,MA,02110,2025-02-20,225000.0,nan,MEDIA BUY GENERIC,nan,nan,nan,nan,ORG,4032420251181223721,1881864,SB21B-269946,nan,2026
C00042366,N,2025,M3,202503209754307173,21B,F3X,SB,DC TREASURER,WASHINGTON,DC,20090,2025-02-21,3036.06,nan,HEADQUARTERS SALES  TAX,nan,nan,nan,nan,ORG,4032420251181223722,1881864,SB21B-270324,nan,2026
C00042366,N,2025,M3,202503209754307174,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-21,14.5,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223723,1881864,SB21B-269661,nan,2026
C00042366,N,2025,M3,202503209754307174,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-22,56.88,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223724,1881864,SB21B-269662,nan,2026
C00042366,N,2025,M3,202503209754307174,21B,F3X,SB,"ADP, INC.",EL PASO,TX,79912,2025-02-22,22712.67,nan,RETIREMENT PLAN,nan,nan,nan,nan,ORG,4032420251181223725,1881864,SB21B-270664,nan,2026
C00042366,N,2025,M3,202503209754307175,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-23,20.0,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223726,1881864,SB21B-269663,nan,2026
C00042366,N,2025,M3,202503209754307175,21B,F3X,SB,GILBERT & WOLFAND P.C.,WASHINGTON,DC,20007,2025-02-24,2850.0,nan,ACCOUNTING HEADQUARTERS,nan,nan,nan,nan,ORG,4032420251181223727,1881864,SB21B-270319,nan,2026
C00042366,N,2025,M3,202503209754307175,21B,F3X,SB,USPS EPS,SAN MATEO,CA,94497,2025-02-24,15000.0,nan,POSTAGE,nan,nan,nan,nan,ORG,4032420251181223728,1881864,SB21B-270320,nan,2026
C00042366,N,2025,M3,202503209754307176,21B,F3X,SB,RWT PRODUCTION LLC,ANNANDALE,VA,22003,2025-02-24,62636.93,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223729,1881864,SB21B-270322,nan,2026
C00042366,N,2025,M3,202503209754307176,21B,F3X,SB,RWT PRODUCTION LLC,ANNANDALE,VA,22003,2025-02-24,36342.01,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223730,1881864,SB21B-270323,nan,2026
C00042366,N,2025,M3,202503209754307176,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-24,385.8,nan,TRAVEL EXPENSES,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223731,1881864,SB21B-269279,nan,2026
C00042366,N,2025,M3,202503209754307177,21B,F3X,SB,YOTEL DC,WASHINGTON,DC,20001,2025-02-20,385.8,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223732,1881864,SB21B-269279-10000,SB21B-269279,2026
C00042366,N,2025,M3,202503209754307177,21B,F3X,SB,AMERICAN EXPRESS,NEWARK,NJ,07101,2025-02-24,474.24,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223733,1881864,SB21B-269280,nan,2026
C00042366,N,2025,M3,202503209754307177,21B,F3X,SB,LA GOULUE RESTAURANT,NEW YORK,NY,10065,2025-01-18,474.24,nan,CATERING/FACILITIES/ EVENT COSTS,nan,nan,X,MEMO ENTRY,ORG,4032420251181223734,1881864,SB21B-269280-10000,SB21B-269280,2026
C00042366,N,2025,M3,202503209754307142,21B,F3X,SB,RAPID SERVICES AND HAULING LLC,ROCKVILLE,MD,20853,2025-02-13,632.38,nan,HEADQUARTERS ACCOUNT BUILDING MAINTENANCE,nan,nan,nan,nan,ORG,4032420251181223627,1881864,SB21B-268921,nan,2026
C00042366,N,2025,M3,202503209754307142,21B,F3X,SB,RAPID SERVICES AND HAULING LLC,ROCKVILLE,MD,20853,2025-02-13,632.38,nan,HEADQUARTERS ACCOUNT BUILDING MAINTENANCE,nan,nan,nan,nan,ORG,4032420251181223628,1881864,SB21B-268922,nan,2026
C00042366,N,2025,M3,202503209754307142,21B,F3X,SB,CHAPMAN CUBINE AND HUSSEY,ARLINGTON,VA,22201,2025-02-13,32500.0,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223629,1881864,SB21B-269945,nan,2026
C00042366,N,2025,M3,202503209754307143,21B,F3X,SB,DEMOCRACY ENGINE LLC,WASHINGTON,DC,20001,2025-02-13,212.1,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223630,1881864,SB21B-268906,nan,2026
C00042366,N,2025,M3,202503209754307143,21B,F3X,SB,DEMOCRACY ENGINE LLC,WASHINGTON,DC,20001,2025-02-13,400.0,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223631,1881864,SB21B-268907,nan,2026
C00042366,N,2025,M3,202503209754307143,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-13,7748.2,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223632,1881864,SB21B-269223,nan,2026
C00042366,N,2025,M3,202503209754307144,21B,F3X,SB,CUSTOM WORKFLOW SOLUTIONS LLC,FLORHAM PARK,NJ,07932,2025-02-13,168.0,nan,INTERNET AND WEBSITE SERVICES,nan,nan,nan,nan,ORG,4032420251181223633,1881864,SB21B-268932,nan,2026
C00042366,N,2025,M3,202503209754307144,21B,F3X,SB,DATA AXLE,SAINT LOUIS,MO,63195,2025-02-13,215.8,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223634,1881864,SB21B-268933,nan,2026
C00042366,N,2025,M3,202503209754307144,21B,F3X,SB,"THE DATA CENTER, INC.",MANASSAS,VA,20110,2025-02-13,19000.0,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223635,1881864,SB21B-268934,nan,2026
C00042366,N,2025,M3,202503209754307145,21B,F3X,SB,ELIAS LAW GROUP,WASHINGTON,DC,20001,2025-02-13,56280.0,nan,LEGAL SERVICES,nan,nan,nan,nan,ORG,4032420251181223636,1881864,SB21B-268935,nan,2026
C00042366,N,2025,M3,202503209754307145,21B,F3X,SB,ENGAGE USA,FREDERICK,MD,21701,2025-02-13,6367.32,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223637,1881864,SB21B-268936,nan,2026
C00042366,N,2025,M3,202503209754307114,21B,F3X,SB,SPRING STRATEGIES LLC,SEATTLE,WA,98122,2025-02-05,3394.4,nan,STRATEGIC CONSULTING SERVICES,nan,nan,nan,nan,ORG,4032420251181223545,1881864,SB21B-268236,nan,2026
C00042366,N,2025,M3,202503209754307115,21B,F3X,SB,VELOSIO LLC,CLEVELAND,OH,44193,2025-02-05,72.88,nan,COMPLIANCE CONSULTING,nan,nan,nan,nan,ORG,4032420251181223546,1881864,SB21B-268237,nan,2026
C00042366,N,2025,M3,202503209754307115,21B,F3X,SB,"MAFFEI, ISABELLA",SEATTLE,WA,98102,2025-02-05,1947.0,nan,HEALTHCARE REIMBURSEMENT,nan,nan,nan,SEE ATTACHED MEMO ENTRY,IND,4032420251181223547,1881864,SB21B-268156,nan,2026
C00042366,N,2025,M3,202503209754307115,21B,F3X,SB,UNIVERSITY OF PITTSBURGH MEDICAL CENTER,PITTSBURGH,PA,15203,2024-12-17,1947.0,nan,HEALTHCARE REIMBURSEMENT,nan,nan,X,MEMO ENTRY,ORG,4032420251181223548,1881864,SB21B-268156-10000,SB21B-268156,2026
C00042366,N,2025,M3,202503209754307116,21B,F3X,SB,STANDARD SECURITY LIFE INSURANCE COMPANY OF NY,NEW YORK,NY,10022,2025-02-05,601.9,nan,INSURANCE,nan,nan,nan,nan,ORG,4032420251181223549,1881864,SB21B-270329,nan,2026
C00042366,N,2025,M3,202503209754307116,21B,F3X,SB,AMERICAN EXPRESS,CHICAGO,IL,606790001,2025-02-05,86.21,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223550,1881864,SB21B-269286,nan,2026
C00042366,N,2025,M3,202503209754307116,21B,F3X,SB,JULEP GENERAL CONTRACTOR,SILVER SPRING,MD,20902,2025-02-06,2457.7,nan,HEADQUARTERS ACCOUNT BUILDING MAINTENANCE,nan,nan,nan,nan,ORG,4032420251181223551,1881864,SB21B-268961,nan,2026
C00042366,N,2025,M3,202503209754307117,21B,F3X,SB,CROWD STRIKE INC.,PASADENA,CA,91185,2025-02-06,57745.12,nan,HEADQUARTERS ACCOUNT INTERNET & WEBSITE,nan,nan,nan,nan,ORG,4032420251181223552,1881864,SB21B-268960,nan,2026
C00042366,N,2025,M3,202503209754307117,21B,F3X,SB,NAMES IN THE NEWS,BERKELEY,CA,94710,2025-02-06,4958.37,nan,LIST MANAGEMENT SERVICES,nan,nan,nan,nan,ORG,4032420251181223553,1881864,SB21B-268963,nan,2026
C00042366,N,2025,M3,202503209754307117,21B,F3X,SB,NAMES IN THE NEWS,BERKELEY,CA,94710,2025-02-06,6053.43,nan,LIST RENTAL MARKET VALUE,nan,nan,nan,nan,ORG,4032420251181223554,1881864,SB21B-268964,nan,2026
C00042366,N,2025,M3,202503209754307118,21B,F3X,SB,AMERICAN BENEFITS GROUP,NORTHAMPTON,MA,01061,2025-02-06,5.0,nan,FLEXIBLE SPENDING/ PRE-TAX BENEFIT,nan,nan,nan,nan,ORG,4032420251181223555,1881864,SB21B-268947,nan,2026
C00042366,N,2025,M3,202503209754307118,21B,F3X,SB,DEMOCRACY ENGINE LLC,WASHINGTON,DC,20001,2025-02-06,424.2,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223556,1881864,SB21B-268560,nan,2026
C00042366,N,2025,M3,202503209754307118,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,02144,2025-02-06,14819.44,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223557,1881864,SB21B-269221,nan,2026
C00042366,N,2025,M3,202503209754307119,21B,F3X,SB,MONEYWISE SOLUTIONS,AMELIA COURT HOUSE,VA,23002,2025-02-06,2539.0,nan,CONSULTING/ ADMINISTRATIVE,nan,nan,nan,nan,ORG,4032420251181223558,1881864,SB21B-270654,nan,2026
C00042366,N,2025,M3,202503209754307119,21B,F3X,SB,"MISSIONWIRED ANNE LEWIS STRATEGIES, LLC",BOSTON,MA,02110,2025-02-06,500000.0,nan,MEDIA BUY GENERIC,nan,nan,nan,nan,ORG,4032420251181223559,1881864,SB21B-268965,nan,2026
C00042366,N,2025,M3,202503209754307119,21B,F3X,SB,TATANGO INC.,SEATTLE,WA,98101,2025-02-06,85344.84,nan,DIRECT MARKETING SERVICES,nan,nan,nan,nan,ORG,4032420251181223560,1881864,SB21B-268962,nan,2026
C00042366,N,2025,M3,202503209754307120,21B,F3X,SB,CLARY CONSULTING LLC,PORTLAND,OR,97223,2025-02-06,9000.0,nan,FUNDRAISING CONSULTING,nan,nan,nan,nan,ORG,4032420251181223561,1881864,SB21B-268950,nan,2026
C00042366,N,2025,M3,202503209754307120,21B,F3X,SB,ROSS STRATEGIES,CHICAGO,IL,60612,2025-02-06,15000.0,nan,STRATEGIC CONSULTING SERVICES,nan,nan,nan,nan,ORG,4032420251181223562,1881864,SB21B-268951,nan,2026
C00042366,N,2025,M3,202503209754307120,21B,F3X,SB,BRAINTREE,CHICAGO,IL,60654,2025-02-06,53.91,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223563,1881864,SB21B-269284,nan,2026
C00042366,N,2025,M3,202503209754307121,21B,F3X,SB,BRAINTREE,CHICAGO,IL,60654,2025-02-06,65.16,nan,CREDIT CARD PROCESSING FEES,nan,nan,nan,nan,ORG,4032420251181223564,1881864,SB21B-269285,nan,2026
C00042366,N,2025,M3,202503209754307253,21B,F3X,SB,COACH TRANSPORTATION,WASHINGTON,DC,20018,2024-12-21,15.05,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223962,1881864,SB21B-270418-470000,SB21B-270418,2026
C00042366,N,2025,M3,202503209754307254,21B,F3X,SB,AMERICAN EXPRESS,LOS ANGELES,CA,90096,2025-02-27,19.78,nan,TRAVEL EXPENSES,nan,nan,nan,SEE ATTACHED MEMO ENTRY,ORG,4032420251181223963,1881864,SB21B-270419,nan,2026
C00042366,N,2025,M3,202503209754307254,21B,F3X,SB,LYFT,SAN FRANCISCO,CA,94104,2025-01-14,9.9,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223964,1881864,SB21B-270419-10000,SB21B-270419,2026
C00042366,N,2025,M3,202503209754307254,21B,F3X,SB,LYFT,SAN FRANCISCO,CA,94104,2025-01-14,9.88,nan,TRAVEL EXPENSES,nan,nan,X,MEMO ENTRY,ORG,4032420251181223965,1881864,SB21B-270419-20000,SB21B-270419,2026
